id,created_at,original_text,neg,neu,pos,compound,neg.1,neu.1,pos.1,compound.1,neg.2,neu.2,pos.2,compound.2,neg,neu,pos,compound
ID006485,2020-06-09,encourage attended protests testing symptoms contact traci,0.186,0.49,0.324,0.34,0.186,0.49,0.324,0.34,0.186,0.49,0.324,0.34,0.186,0.49,0.324,0.34
ID006486,2020-06-09,thread control pandemic 1 referring 19 young people modern pande,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006487,2020-06-09,nations respond reset amp rebuild post harness economies amp,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006488,2020-06-09,excellent article honorable vice president mvenkaiahnaidu ji idea atma nirbhar bharat,0.0,0.556,0.444,0.802,0.0,0.556,0.444,0.802,0.0,0.556,0.444,0.802,0.0,0.556,0.444,0.802
ID006489,2020-06-09,community spread delhi responsible,0.0,0.566,0.434,0.3182,0.0,0.566,0.434,0.3182,0.0,0.566,0.434,0.3182,0.0,0.566,0.434,0.3182
ID006490,2020-06-09,helping users plan trips,0.0,0.577,0.423,0.296,0.0,0.577,0.423,0.296,0.0,0.577,0.423,0.296,0.0,0.577,0.423,0.296
ID006491,2020-06-09,spotlight photos breaking profile 579 reported confirmed cases ph yesterday jun,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006492,2020-06-09,railways introduces automated ticketchecking amp managing access innovative ticket checking times,0.0,0.775,0.225,0.4404,0.0,0.775,0.225,0.4404,0.0,0.775,0.225,0.4404,0.0,0.775,0.225,0.4404
ID006493,2020-06-09,day 900 1000 people die reasons conduct tests,0.358,0.642,0.0,-0.5994,0.358,0.642,0.0,-0.5994,0.358,0.642,0.0,-0.5994,0.358,0.642,0.0,-0.5994
ID006494,2020-06-09,bhavikakapoor5 ashamed opposition opposition informed,0.437,0.563,0.0,-0.4767,0.437,0.563,0.0,-0.4767,0.437,0.563,0.0,-0.4767,0.437,0.563,0.0,-0.4767
ID006495,2020-06-09,infects 50 ontario healthcare workers day robferguson1 torontostar,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006496,2020-06-09,pledging 2m support communities impacted pandemic 1m feedingamerica 1m,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019
ID006497,2020-06-09,mental health psychosocial support mhpss delegate 19 reliefweb,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019
ID006498,2020-06-09,bunge la maisha talk matters ag kmpdusg cmwachonda shortly prepared countr,0.0,0.75,0.25,0.25,0.0,0.75,0.25,0.25,0.0,0.75,0.25,0.25,0.0,0.75,0.25,0.25
ID006499,2020-06-09,achieved strong compassionate decisive leadership jacinda,0.0,0.263,0.737,0.8126,0.0,0.263,0.737,0.8126,0.0,0.263,0.737,0.8126,0.0,0.263,0.737,0.8126
ID006500,2020-06-09,lockdown didnt start midmarch economy tanking national crisis,0.369,0.631,0.0,-0.6249,0.369,0.631,0.0,-0.6249,0.369,0.631,0.0,-0.6249,0.369,0.631,0.0,-0.6249
ID006501,2020-06-09,tests 19 conducted hotspots accurate picture,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006502,2020-06-09,positive cases increasing 2 weeks hospitalizations current rise canno,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574
ID006503,2020-06-09,personnel itogon mps reminded constituents safety protocols 19 wearing mask mainta,0.0,0.781,0.219,0.4215,0.0,0.781,0.219,0.4215,0.0,0.781,0.219,0.4215,0.0,0.781,0.219,0.4215
ID006504,2020-06-09,digital transformation rushed pressure,0.423,0.577,0.0,-0.296,0.423,0.577,0.0,-0.296,0.423,0.577,0.0,-0.296,0.423,0.577,0.0,-0.296
ID006505,2020-06-09,delhi crossed 25000 cases patients finding difficult access beds hospitals car,0.2,0.8,0.0,-0.3612,0.2,0.8,0.0,-0.3612,0.2,0.8,0.0,-0.3612,0.2,0.8,0.0,-0.3612
ID006506,2020-06-09,ram ram ji curve signs flattening india worrying trend increas,0.211,0.789,0.0,-0.34,0.211,0.789,0.0,-0.34,0.211,0.789,0.0,-0.34,0.211,0.789,0.0,-0.34
ID006507,2020-06-09,fails warriors time,0.583,0.417,0.0,-0.4215,0.583,0.417,0.0,-0.4215,0.583,0.417,0.0,-0.4215,0.583,0.417,0.0,-0.4215
ID006508,2020-06-09,mohfwindia pmoindia drharshvardhan ashwinikchoubey pibindia pibhomeaffairs mygovindia mibindia mocagoi,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006509,2020-06-09,1000 deaths sa hits grim milestone timeslive,0.381,0.619,0.0,-0.5719,0.381,0.619,0.0,-0.5719,0.381,0.619,0.0,-0.5719,0.381,0.619,0.0,-0.5719
ID006510,2020-06-09,nak buat thread promote business airmen yang,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818
ID006511,2020-06-09,statsminkontor ernasolberg oceanpanel agree biggest threats ocean climate,0.248,0.531,0.221,-0.0772,0.248,0.531,0.221,-0.0772,0.248,0.531,0.221,-0.0772,0.248,0.531,0.221,-0.0772
ID006512,2020-06-09,amazon tribes begging bolsonaros genocide,0.0,0.702,0.298,0.1779,0.0,0.702,0.298,0.1779,0.0,0.702,0.298,0.1779,0.0,0.702,0.298,0.1779
ID006513,2020-06-09,police check hard drive parent child vaccine trial,0.167,0.833,0.0,-0.1027,0.167,0.833,0.0,-0.1027,0.167,0.833,0.0,-0.1027,0.167,0.833,0.0,-0.1027
ID006514,2020-06-09,vanonselenp economy heading prior,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006515,2020-06-09,protests police brutality superspreader events,0.663,0.337,0.0,-0.7096,0.663,0.337,0.0,-0.7096,0.663,0.337,0.0,-0.7096,0.663,0.337,0.0,-0.7096
ID006516,2020-06-09,black lives matter movement brought lot peoples true colors year,0.0,0.672,0.328,0.4404,0.0,0.672,0.328,0.4404,0.0,0.672,0.328,0.4404,0.0,0.672,0.328,0.4404
ID006517,2020-06-09,khabarhub 24 persons infected gandaki province,0.39,0.61,0.0,-0.4939,0.39,0.61,0.0,-0.4939,0.39,0.61,0.0,-0.4939,0.39,0.61,0.0,-0.4939
ID006518,2020-06-09,fsm students dm fsm stranded citizens assistance application form,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006519,2020-06-09,icmrs serological study 10 30 people metros 100200 times reported,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006520,2020-06-09,harvard medical school based hospital travel search engine data early activity,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006521,2020-06-09,companies sanctioned supply goods briefcase companies 1 called satewave solar,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006522,2020-06-09,dozen cases pennsylvania suburb traced jersey shore beach house gatherings memorial day weeken,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006523,2020-06-09,antifa black lives matter battle control internet,0.299,0.575,0.126,-0.3612,0.299,0.575,0.126,-0.3612,0.299,0.575,0.126,-0.3612,0.299,0.575,0.126,-0.3612
ID006524,2020-06-09,people backgrounds communities experience hiv equally tackle disparit,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006525,2020-06-09,dr swamy39 jee bhagavad gita relevant oxford journal bhagavad gita,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006526,2020-06-09,recovering idea mental heshe,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006527,2020-06-09,british american tobacco worlds biggest tobacco group today cut adjusted revenue forecast,0.16,0.84,0.0,-0.2732,0.16,0.84,0.0,-0.2732,0.16,0.84,0.0,-0.2732,0.16,0.84,0.0,-0.2732
ID006528,2020-06-09,greece 2 cases daytoday 52 97 4 days complacency,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006529,2020-06-09,starting finishing nfl season face easy glimpse,0.0,0.674,0.326,0.4404,0.0,0.674,0.326,0.4404,0.0,0.674,0.326,0.4404,0.0,0.674,0.326,0.4404
ID006530,2020-06-09,save students save future save aslo humans exams cancel exams,0.114,0.341,0.545,0.8225,0.114,0.341,0.545,0.8225,0.114,0.341,0.545,0.8225,0.114,0.341,0.545,0.8225
ID006531,2020-06-09,article rare people asymptomatic positive people spread,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574
ID006532,2020-06-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID006533,2020-06-09,moscow business rules changing set preliminary gui,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006534,2020-06-09,dont trust figures problem wearing facemask physicaldistancing adhering,0.247,0.547,0.206,-0.1139,0.247,0.547,0.206,-0.1139,0.247,0.547,0.206,-0.1139,0.247,0.547,0.206,-0.1139
ID006535,2020-06-09,vulnerabilities uk food exposed york study warns york press,0.417,0.583,0.0,-0.3182,0.417,0.583,0.0,-0.3182,0.417,0.583,0.0,-0.3182,0.417,0.583,0.0,-0.3182
ID006536,2020-06-09,delhi govt testing people changing guidelines time prevent people,0.0,0.879,0.121,0.0258,0.0,0.879,0.121,0.0258,0.0,0.879,0.121,0.0258,0.0,0.879,0.121,0.0258
ID006537,2020-06-09,good news jefferson farfan beat gol peruano,0.0,0.674,0.326,0.4404,0.0,0.674,0.326,0.4404,0.0,0.674,0.326,0.4404,0.0,0.674,0.326,0.4404
ID006538,2020-06-09,nigerian doctors strike unpaid allowances,0.273,0.727,0.0,-0.128,0.273,0.727,0.0,-0.128,0.273,0.727,0.0,-0.128,0.273,0.727,0.0,-0.128
ID006539,2020-06-09,icus busy caring sickest sick battling 15 ventilated pa,0.37,0.411,0.219,-0.296,0.37,0.411,0.219,-0.296,0.37,0.411,0.219,-0.296,0.37,0.411,0.219,-0.296
ID006540,2020-06-09,arizona hospitals bracing crisis cases surge,0.451,0.549,0.0,-0.6249,0.451,0.549,0.0,-0.6249,0.451,0.549,0.0,-0.6249,0.451,0.549,0.0,-0.6249
ID006541,2020-06-09,messages support concern great sadness confirm birmingham hippodrome,0.197,0.34,0.463,0.5994,0.197,0.34,0.463,0.5994,0.197,0.34,0.463,0.5994,0.197,0.34,0.463,0.5994
ID006542,2020-06-09,focus medium space virtual remote digital revealing clash teaching amp learni,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006543,2020-06-09,association laryngopharyngeal reflux demonstrated,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006544,2020-06-09,shalomsccrr peace development practitioners forefront communitybased fight,0.234,0.45,0.315,0.2263,0.234,0.45,0.315,0.2263,0.234,0.45,0.315,0.2263,0.234,0.45,0.315,0.2263
ID006545,2020-06-09,chef san francisco competitor melissa king san francisco chronicle,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006546,2020-06-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID006547,2020-06-09,orlandopirates pleased ben motshwari fully recovered,0.0,0.633,0.367,0.4404,0.0,0.633,0.367,0.4404,0.0,0.633,0.367,0.4404,0.0,0.633,0.367,0.4404
ID006548,2020-06-09,trial lord balaji darshan employees june 8 9 tirumala locals june 10 mulled assess,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006549,2020-06-09,woke real early morning mutuals stay safe stay blessed stay fresh stay kindfree palestine fuck,0.148,0.466,0.386,0.6808,0.148,0.466,0.386,0.6808,0.148,0.466,0.386,0.6808,0.148,0.466,0.386,0.6808
ID006550,2020-06-09,study global lockdowns measures averted halfbillion cases sfgate,0.157,0.843,0.0,-0.0772,0.157,0.843,0.0,-0.0772,0.157,0.843,0.0,-0.0772,0.157,0.843,0.0,-0.0772
ID006551,2020-06-09,utah eases restrictions cases increase,0.0,0.395,0.605,0.5574,0.0,0.395,0.605,0.5574,0.0,0.395,0.605,0.5574,0.0,0.395,0.605,0.5574
ID006552,2020-06-09,colluded china virus,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006553,2020-06-09,number rules regulations modi government lockdown fto,0.0,0.822,0.178,0.0772,0.0,0.822,0.178,0.0772,0.0,0.822,0.178,0.0772,0.0,0.822,0.178,0.0772
ID006554,2020-06-09,vr gaming centers future survive crisis today,0.406,0.594,0.0,-0.6249,0.406,0.594,0.0,-0.6249,0.406,0.594,0.0,-0.6249,0.406,0.594,0.0,-0.6249
ID006555,2020-06-09,normalize muting dr zweli mkhize depressing 19 stats,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818
ID006556,2020-06-09,official spread people symptoms appears rare,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006557,2020-06-09,peak reached july pakistan pm warns,0.206,0.588,0.206,0.0,0.206,0.588,0.206,0.0,0.206,0.588,0.206,0.0,0.206,0.588,0.206,0.0
ID006558,2020-06-09,aged 1624 imperialcollege crises climate change impacting,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006559,2020-06-09,letup maharashtras situation reported big surge 2553 fresh cases monda,0.0,0.796,0.204,0.3182,0.0,0.796,0.204,0.3182,0.0,0.796,0.204,0.3182,0.0,0.796,0.204,0.3182
ID006560,2020-06-09,today firm steps career globalvoices contributor feeling ov,0.0,0.824,0.176,0.128,0.0,0.824,0.176,0.128,0.0,0.824,0.176,0.128,0.0,0.824,0.176,0.128
ID006561,2020-06-09,numbers arizona climb health director urging hospitals fully activate emergency plans htt,0.207,0.793,0.0,-0.4364,0.207,0.793,0.0,-0.4364,0.207,0.793,0.0,-0.4364,0.207,0.793,0.0,-0.4364
ID006562,2020-06-09,leicester build dmu local appealing people communities neighbourhood gr,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006563,2020-06-09,zaharako ellesun closed,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006564,2020-06-09,emerged strong performers india respect management,0.0,0.385,0.615,0.7506,0.0,0.385,0.615,0.7506,0.0,0.385,0.615,0.7506,0.0,0.385,0.615,0.7506
ID006565,2020-06-09,bengaluru bannerghatta biological park bbbp reopened monday closed visitors mon,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006566,2020-06-09,jesus christ christian bible prophecy news love win model hot lifestyle humans falling dead 5g amp,0.228,0.463,0.309,0.4767,0.228,0.463,0.309,0.4767,0.228,0.463,0.309,0.4767,0.228,0.463,0.309,0.4767
ID006567,2020-06-09,young artists mathare roots youth initiative mathare talent educate residents,0.0,0.763,0.237,0.4215,0.0,0.763,0.237,0.4215,0.0,0.763,0.237,0.4215,0.0,0.763,0.237,0.4215
ID006568,2020-06-09,disproportionately minority communities showing images inevitably risks pe,0.231,0.769,0.0,-0.2732,0.231,0.769,0.0,-0.2732,0.231,0.769,0.0,-0.2732,0.231,0.769,0.0,-0.2732
ID006569,2020-06-09,risk twoyearold boy moves delhi hc ban asymptomatic testing,0.449,0.551,0.0,-0.6908,0.449,0.551,0.0,-0.6908,0.449,0.551,0.0,-0.6908,0.449,0.551,0.0,-0.6908
ID006570,2020-06-09,kunmun1233 railminindia suffering foolishness remember initia,0.596,0.404,0.0,-0.7096,0.596,0.404,0.0,-0.7096,0.596,0.404,0.0,-0.7096,0.596,0.404,0.0,-0.7096
ID006571,2020-06-09,19 lockdown ease lockdown calamur,0.0,0.615,0.385,0.3612,0.0,0.615,0.385,0.3612,0.0,0.615,0.385,0.3612,0.0,0.615,0.385,0.3612
ID006572,2020-06-09,promote position request ignou officialignou drrpnis,0.0,0.658,0.342,0.3818,0.0,0.658,0.342,0.3818,0.0,0.658,0.342,0.3818,0.0,0.658,0.342,0.3818
ID006573,2020-06-09,letup maharashtras situation reported big surge 2553 fresh case,0.0,0.777,0.223,0.3182,0.0,0.777,0.223,0.3182,0.0,0.777,0.223,0.3182,0.0,0.777,0.223,0.3182
ID006574,2020-06-09,hope police pick observing social distance 19 regulations,0.0,0.707,0.293,0.4404,0.0,0.707,0.293,0.4404,0.0,0.707,0.293,0.4404,0.0,0.707,0.293,0.4404
ID006575,2020-06-09,figures tonight 933 deaths nursing homes 55 deaths linked,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006576,2020-06-09,suhailswarraich prayers health stay strong ia recover defeat,0.244,0.488,0.268,0.0772,0.244,0.488,0.268,0.0772,0.244,0.488,0.268,0.0772,0.244,0.488,0.268,0.0772
ID006577,2020-06-09,beijing cleared domestically transmitted cases patient cured discharged hospital monday,0.0,0.865,0.135,0.1027,0.0,0.865,0.135,0.1027,0.0,0.865,0.135,0.1027,0.0,0.865,0.135,0.1027
ID006578,2020-06-09,iyiola solanke racism virus tackle jaymitchinson,0.451,0.549,0.0,-0.6249,0.451,0.549,0.0,-0.6249,0.451,0.549,0.0,-0.6249,0.451,0.549,0.0,-0.6249
ID006579,2020-06-09,google maps alert users covid19related travel restrictions,0.0,0.732,0.268,0.296,0.0,0.732,0.268,0.296,0.0,0.732,0.268,0.296,0.0,0.732,0.268,0.296
ID006580,2020-06-09,pm modi prepared nation today deadly pandemic govt fighting,0.219,0.614,0.167,-0.1531,0.219,0.614,0.167,-0.1531,0.219,0.614,0.167,-0.1531,0.219,0.614,0.167,-0.1531
ID006581,2020-06-09,clearing myths kindly read follow advice,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939
ID006582,2020-06-09,cliodiaspora spanishdan1 great irony 19 referring islamophobe johnson dictate la,0.09,0.602,0.308,0.5994,0.09,0.602,0.308,0.5994,0.09,0.602,0.308,0.5994,0.09,0.602,0.308,0.5994
ID006583,2020-06-09,health workers eastern cape told managers reveal positive status case le,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574
ID006584,2020-06-09,suit challenges constitutional grounds governors ability rule nys decree legislatures ab,0.0,0.714,0.286,0.3818,0.0,0.714,0.286,0.3818,0.0,0.714,0.286,0.3818,0.0,0.714,0.286,0.3818
ID006585,2020-06-09,pas faqs site visits tricky subject,0.242,0.758,0.0,-0.1531,0.242,0.758,0.0,-0.1531,0.242,0.758,0.0,-0.1531,0.242,0.758,0.0,-0.1531
ID006586,2020-06-09,chance reimagine reframe common good platform,0.0,0.449,0.551,0.5994,0.0,0.449,0.551,0.5994,0.0,0.449,0.551,0.5994,0.0,0.449,0.551,0.5994
ID006587,2020-06-09,health workers eastern cape told managers reveal positive status case leads,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574
ID006588,2020-06-09,official spread people symptoms appears rare,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006589,2020-06-09,demand support temporary migrants colourcodeorgau,0.208,0.417,0.375,0.296,0.208,0.417,0.375,0.296,0.208,0.417,0.375,0.296,0.208,0.417,0.375,0.296
ID006590,2020-06-09,govt guarantee spread exams,0.0,0.6,0.4,0.25,0.0,0.6,0.4,0.25,0.0,0.6,0.4,0.25,0.0,0.6,0.4,0.25
ID006591,2020-06-09,cayetanosanch 022 people facing discrimination death color skin 028,0.328,0.672,0.0,-0.5994,0.328,0.672,0.0,-0.5994,0.328,0.672,0.0,-0.5994,0.328,0.672,0.0,-0.5994
ID006592,2020-06-09,hey askpaypal paypal paypalau 300 dollars hold hold weeks,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006593,2020-06-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID006594,2020-06-09,6 8 june 2020 logo displayed tallest buildings nursultan illuminated capit,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006595,2020-06-09,36 billion shillings set minimizing resources fight 12,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818
ID006596,2020-06-09,testing site california,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006597,2020-06-09,ps2 majormedia reporting story told focused 2019,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818
ID006598,2020-06-09,chetanbhagat lifestyle environment watc,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006599,2020-06-09,dangerous 19 occupation,0.608,0.392,0.0,-0.4767,0.608,0.392,0.0,-0.4767,0.608,0.392,0.0,-0.4767,0.608,0.392,0.0,-0.4767
ID006600,2020-06-09,today wgtncc decided drop walkway cycleway proposals voting talk bad timing,0.384,0.616,0.0,-0.6808,0.384,0.616,0.0,-0.6808,0.384,0.616,0.0,-0.6808,0.384,0.616,0.0,-0.6808
ID006601,2020-06-09,findings appeared media icmr sero survey speculative survey finalis,0.0,0.851,0.149,0.1027,0.0,0.851,0.149,0.1027,0.0,0.851,0.149,0.1027,0.0,0.851,0.149,0.1027
ID006602,2020-06-09,study coronavirus hit china late summer early fall,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006603,2020-06-09,banks hfcs treading cautiously disbursing loans cancelling sanctioned preapproved loans,0.167,0.833,0.0,-0.2023,0.167,0.833,0.0,-0.2023,0.167,0.833,0.0,-0.2023,0.167,0.833,0.0,-0.2023
ID006604,2020-06-09,individuals wondering infected virus answer simple blood test,0.314,0.686,0.0,-0.4939,0.314,0.686,0.0,-0.4939,0.314,0.686,0.0,-0.4939,0.314,0.686,0.0,-0.4939
ID006605,2020-06-09,nizamisharmeen allah protect 19 doctors close virus,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818,0.0,0.698,0.302,0.3818
ID006606,2020-06-09,cases spread asymptomatically time,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006607,2020-06-09,yall dont play killing people lost yesterday stay safe yall,0.259,0.358,0.383,0.4731,0.259,0.358,0.383,0.4731,0.259,0.358,0.383,0.4731,0.259,0.358,0.383,0.4731
ID006608,2020-06-09,cnnphilippines ph congresssenate enacted antiterror law chinas terrorizingexporting,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006609,2020-06-09,urge filipinos faiths religious traditions backgrounds unite hearts,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215
ID006610,2020-06-09,light tunnel fight 19 pandemic announces active,0.252,0.485,0.262,0.0258,0.252,0.485,0.262,0.0258,0.252,0.485,0.262,0.0258,0.252,0.485,0.262,0.0258
ID006611,2020-06-09,pm narendramodi government extended helping hand farmers ways lockdown,0.0,0.565,0.435,0.6597,0.0,0.565,0.435,0.6597,0.0,0.565,0.435,0.6597,0.0,0.565,0.435,0.6597
ID006612,2020-06-09,potential life saving survival manual removed amazon kindle store days official launch read mor,0.0,0.884,0.116,0.1779,0.0,0.884,0.116,0.1779,0.0,0.884,0.116,0.1779,0.0,0.884,0.116,0.1779
ID006613,2020-06-09,zsun hold peaceful protest peren fiasco zsun expressed disappointment govt inaction,0.535,0.303,0.162,-0.7506,0.535,0.303,0.162,-0.7506,0.535,0.303,0.162,-0.7506,0.535,0.303,0.162,-0.7506
ID006614,2020-06-09,pandemic risks dramatic rise poverty warns bank,0.63,0.37,0.0,-0.7003,0.63,0.37,0.0,-0.7003,0.63,0.37,0.0,-0.7003,0.63,0.37,0.0,-0.7003
ID006615,2020-06-09,emergence clear destroy biodiversity destroy supports,0.496,0.142,0.362,-0.4404,0.496,0.142,0.362,-0.4404,0.496,0.142,0.362,-0.4404,0.496,0.142,0.362,-0.4404
ID006616,2020-06-09,80 year patients body borivali station kandivali hospital dead bod,0.323,0.677,0.0,-0.6486,0.323,0.677,0.0,-0.6486,0.323,0.677,0.0,-0.6486,0.323,0.677,0.0,-0.6486
ID006617,2020-06-09,employment amp social distancing survey helping understand employers dealing pandemi,0.0,0.804,0.196,0.296,0.0,0.804,0.196,0.296,0.0,0.804,0.196,0.296,0.0,0.804,0.196,0.296
ID006618,2020-06-09,cape townbased startup yebofresh delivering groceries township residents pandemic jessic,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID006619,2020-06-09,strange banks open lockdown contracts consumers work losing,0.423,0.577,0.0,-0.5267,0.423,0.577,0.0,-0.5267,0.423,0.577,0.0,-0.5267,0.423,0.577,0.0,-0.5267
